LAMMPS data file - SE Layer in Cylinder (SI Units)
# Cylinder radius: 2.000000e-05 m

 10232  atoms

   1 atom types

 -2.000000000000000e-05   2.000000000000000e-05 xlo xhi
 -2.000000000000000e-05   2.000000000000000e-05 ylo yhi
  0.000000000000000e+00   2.500000000000000e-05 zlo zhi

Atoms # sphere

   18    1 1.2083333333e-06 5.0000000000e+03   1.590318646953030e-05   6.042083312364763e-06   1.605352383842783e-05
   19    1 1.2083333333e-06 5.0000000000e+03   1.576709345286371e-05  -3.336863763272517e-06   5.439941755797660e-06
   20    1 1.2083333333e-06 5.0000000000e+03  -1.802616120300167e-06   1.422847257481301e-05   4.081022193284583e-06
   21    1 1.2083333333e-06 5.0000000000e+03  -8.519392371228583e-06  -4.512427214053174e-06   1.141147405530861e-06
   22    1 1.2083333333e-06 5.0000000000e+03   8.567185184269704e-06   1.524087246406061e-05   1.901438499840617e-05
   23    1 1.2083333333e-06 5.0000000000e+03  -1.175368155901153e-05   1.191668507680514e-05   3.466412165590744e-06
   24    1 1.2083333333e-06 5.0000000000e+03  -6.659876756265469e-06   1.416451897090382e-05   1.888700117638458e-05
   25    1 1.2083333333e-06 5.0000000000e+03   9.966689821040429e-06  -1.662598276015363e-05   5.999957613029116e-06
   26    1 1.2083333333e-06 5.0000000000e+03   1.602425429874694e-05   6.361014064413129e-06   1.821138362070256e-05
   27    1 1.2083333333e-06 5.0000000000e+03  -1.415903365012187e-06  -9.233927124463277e-06   1.195667074536554e-05
   28    1 1.2083333333e-06 5.0000000000e+03  -1.305493979128094e-05  -1.336338606403371e-05   1.873600446415163e-05
   29    1 1.2083333333e-06 5.0000000000e+03   1.313634390903143e-07   9.168090067022826e-06   3.357605172570930e-06
   30    1 1.2083333333e-06 5.0000000000e+03   9.021082162685961e-06   8.526630595058314e-06   5.357182620070588e-06
   31    1 1.2083333333e-06 5.0000000000e+03   9.177667913767324e-06  -1.043974383839054e-05   2.677384288124090e-06
   32    1 1.2083333333e-06 5.0000000000e+03  -1.212390945341351e-05  -1.507469930734767e-05   1.724786815563439e-05
   33    1 1.2083333333e-06 5.0000000000e+03  -7.287120323328443e-06   1.335150431401026e-05   4.046667349774787e-06
   34    1 1.2083333333e-06 5.0000000000e+03   3.594989714257830e-06   1.791816951359357e-05   3.856279743730967e-06
